GameNumber,PlayerName,Country,Score,SecondaryScore
21,Jack Parsons,United Kingdom,253,0.9797 
21,James Galbraith,United States of America,253,0.9794 
21,Jason Webber,South Africa,252,0.9805 
21,Anup Agarwal,India,252,0.9793 
21,Nikolay Georgiev,Bulgaria,251,0.9800 
21,Pakkapong Sricharoen,Thailand,251,0.9792 
21,Zsolt Mogyorósi,Hungary,250,0.9792 
21,Rob Wheatley,United Kingdom,250,0.9792 
21,#741531,Madagascar,250,0.9792 
21,Cheong Ng,New Zealand,250,0.9792 
21,Henriette Hamer,Netherlands,250,0.9792 
21,#185193,United States of America,242,0.9850 
21,Fahad Haneefa,United Kingdom,242,0.9792 
21,Ricardo Domínguez,Mexico,232,0.9792 
21,Thanasis Dogramatzidis,Greece,230,0.9792 
21,#977356,United States of America,220,0.9792 
21,Sarah Fraser,Georgia,220,0.9792 
21,Andrew Quaschnick,United States of America,198,0.9792 
21,Bo Rydobon,Thailand,190,0.9792 
21,Andrew Ngai,Australia,187,0.9792 
21,Jaq Kennedy,United Kingdom,185,0.9805 
21,#833755,United States of America,184,0.9795 
21,Barbara Mauric,France,165,0.9800 
21,Dan Mayoh,Australia,164,0.9802 
21,Nick Boberg,New Zealand,154,0.9792 
21,Gabriel Sotero,Brazil,152,0.9792 
21,Matthew Fried,Australia,148,0.9792 
21,Andrew Bryk,United States of America,142,0.9805 
21,Callum Iles,United Kingdom,142,0.9792 
21,Franz Brunner,Germany,136,0.9801 
21,Will Nord,Australia,135,0.9844 
21,Tom Renker,Germany,132,0.9800 
21,Emilie Williams,Canada,132,0.9797 
21,Andy Chen,United States of America,132,0.9796 
21,Martin Witulski,Germany,132,0.9792 
21,#216997,United States of America,104,0.9795 
21,Patrick Camarador,United States of America,95,0.9798 
21,#760171,India,95,0.9792 
21,#499166,South Africa,86,0.9792 
21,Andrew Biglowe,United Kingdom,84,0.9792 
21,Jérémie Verdonck,France,73,0.9817 
21,#741640,United States of America,72,0.9805 
21,Cameron Fraser,New Zealand,72,0.9792 
21,Ben Gutscher,China,72,0.9792 
21,Josh vaughan,United States of America,60,0.9935 
21,Hussain Ali Nasser,Australia,60,0.9792 
21,Valy Greavu,Romania,58,0.9794 
21,Zaur Dzhemaldinov,Russian Federation,56,0.9793 
21,Venkat Ravi,United States of America,52,0.9827 
21,Aleksandrs Goba,Latvia,28,0.9994 
21,Vasile Chiriac,Romania,12,0.9792 
21,#716276,United Kingdom,6,0.9792 
22,Diarmuid Early,Ireland,"1,000",0.9854 
22,Min Chen,Australia,869,0.9792 
22,Anup Agarwal,India,813,0.9794 
22,Andrew Ngai,Australia,794,0.9842 
22,Paul Dent,United Kingdom,782,0.9810 
22,Lianna Gerrish,United States of America,720,0.9792 
22,Julien Lacaze,Réunion,714,0.9801 
22,Dan Mayoh,Australia,702,0.9802 
22,Danny Whittaker,Singapore,702,0.9801 
22,Thanasis Dogramatzidis,Greece,702,0.9793 
22,Emad Oughourli,United States of America,690,0.9818 
22,Nicholas Fox,United States of America,690,0.9815 
22,Nicolas Micot,France,690,0.9795 
22,Brittany Deaton,United States of America,690,0.9794 
22,Steve Schulz,Australia,679,0.9815 
22,Jacob Andrews,United States of America,679,0.9794 
22,Ben deLeon,United States of America,657,0.9792 
22,Jack Franken,United States of America,652,0.9817 
22,Nikolay Georgiev,Bulgaria,652,0.9792 
22,Cheong Ng,New Zealand,640,0.9792 
22,Greg Hingsbergen,United States of America,619,0.9800 
22,Jeremy Freelove,United States of America,607,0.9808 
22,Martin Witulski,Germany,574,0.9807 
22,Michael Stein,United States of America,572,0.9792 
22,Jorge Ivan Ayala Rojas,Colombia,562,0.9792 
22,Chris Clarke,United Kingdom,561,0.9812 
22,#877539,United States of America,550,0.9900 
22,Brian Csipkes,United States of America,550,0.9793 
22,Matt Melsen,United States of America,550,0.9792 
22,Peter Scharl,United States of America,534,0.9792 
22,James Blackham,United Kingdom,533,0.9792 
22,Riley Flischel,United States of America,527,0.9795 
22,Stevenson Yu,Philippines,520,0.9817 
22,Bo Rydobon,Thailand,520,0.9799 
22,Pakkapong Sricharoen,Thailand,520,0.9792 
22,Eduardo Gonzalez Arias,Spain,515,0.9797 
22,Nick Boberg,New Zealand,515,0.9797 
22,James Curtis,United Kingdom,511,0.9792 
22,Sameer Jagetia,United States of America,504,0.9799 
22,Franz Brunner,Germany,504,0.9792 
22,Jacob De La Cruz,United States of America,503,0.9811 
22,Adam Reichenbach,Hungary,503,0.9796 
22,Robert Valentine,United States of America,503,0.9792 
22,Xuan Nguyen,France,500,0.9792 
22,#440752,United Kingdom,494,0.9796 
22,CheolWon Lee,South Korea,494,0.9792 
22,Sarah Fraser,Georgia,494,0.9792 
22,Elliott Paterson,United Kingdom,493,0.9792 
22,Will Demere,United States of America,492,0.9796 
22,Curtis Landry,United States of America,492,0.9792 
22,David Nordstrom,United States of America,482,0.9795 
22,Gonçalo Antunes,Portugal,481,0.9798 
22,Barbara Mauric,France,481,0.9793 
22,Robert Guiher,United States of America,481,0.9792 
22,#382903,Singapore,481,0.9792 
22,Robert Buemmer,Australia,477,0.9800 
22,Giles Male,United Kingdom,470,0.9823 
22,Will Nord,Australia,470,0.9805 
22,#675672,Germany,470,0.9797 
22,Martin Monson,United States of America,470,0.9793 
22,Aleksandrs Goba,Latvia,470,0.9792 
22,Pichaya Pan-Anukooln,Thailand,470,0.9792 
22,Vikram Hattangady,India,470,0.9792 
22,Emilie Williams,Canada,470,0.9792 
22,Jakub Pomykalski,Poland,460,0.9792 
22,Martin Schaaphok,Netherlands,455,0.9803 
22,Cecelia Rieb,United States of America,455,0.9792 
22,Ricardo Domínguez,Mexico,454,0.9805 
22,Julie Bowden,United Kingdom,454,0.9792 
22,Benjamin Weber,Austria,453,0.9792 
22,Austin Burks,United States of America,444,0.9796 
22,Thomas M Dickinson,United States of America,444,0.9795 
22,James Humpish,United Kingdom,432,0.9812 
22,Fahad Haneefa,United Kingdom,432,0.9793 
22,Adam Carter,Canada,420,0.9800 
22,Charles Poulain,France,420,0.9792 
22,Rob Wheatley,United Kingdom,420,0.9792 
22,Karsten Hartlieb,Germany,414,0.9796 
22,#981751,France,414,0.9792 
22,Lorenzo Foti,Italy,404,0.9792 
22,Alvaro Ivan Rojas De la Torre,Bolivia,403,0.9806 
22,Ashleigh Roberts,United States of America,395,0.9792 
22,Katelyn Stienen,United States of America,392,0.9818 
22,Venkat Ravi,United States of America,380,0.9808 
22,Jérémie Verdonck,France,370,0.9816 
22,Colin Davidson,United States of America,346,0.9792 
22,Steyn Wolmarans,South Africa,345,0.9807 
22,Shaun Mccarthy,United States of America,345,0.9800 
22,Grigoriy Korkishko,Russian Federation,343,0.9797 
22,Mike Kern,United States of America,330,0.9792 
22,#459611,Poland,326,0.9817 
22,Jaq Kennedy,United Kingdom,324,0.9792 
22,Matt Ficarra,United States of America,322,0.9792 
22,Willem Gerritsen,Netherlands,313,0.9801 
22,Bryan Hughes,United States of America,312,0.9797 
22,Michel Favilla,France,311,0.9792 
22,Les Cannell,Canada,301,0.9818 
22,Henriette Hamer,Netherlands,301,0.9793 
22,Andy Chen,United States of America,300,0.9805 
22,Taylor Robinson,United States of America,300,0.9803 
22,#185193,United States of America,300,0.9801 
22,Sergio Trifiletti,Italy,300,0.9794 
22,#760171,India,300,0.9792 
22,Hussain Ali Nasser,Australia,300,0.9792 
22,Sickboy Nico,Switzerland,295,0.9793 
22,#786442,United States of America,292,0.9794 
22,Callum Iles,United Kingdom,292,0.9792 
22,Kyle Sutton,United States of America,290,0.9799 
22,Harry Watson,United Kingdom,290,0.9795 
22,Chris Pipka,Canada,290,0.9792 
22,Josep Amela Milian,Spain,290,0.9792 
22,Tom Vincent,United Kingdom,284,0.9799 
22,Timothy Shue,New Zealand,274,0.9793 
22,Wojciech Rybak,Poland,270,0.9792 
22,Mike Malloy,United States of America,270,0.9792 
22,Klinsmann Langhanz,Brazil,270,0.9792 
22,Jack Parsons,United Kingdom,262,0.9792 
22,Tobias White,Australia,262,0.9792 
22,Valy Greavu,Romania,261,0.9793 
22,Samir Asadov,Ukraine,261,0.9792 
22,#366915,United States of America,261,0.9792 
22,Arnold Miron,United Kingdom,252,0.9871 
22,Denys Timankov,Germany,250,0.9804 
22,Juan Pedro León Pinochet,Chile,250,0.9792 
22,#824261,France,250,0.9792 
22,#351201,United States of America,245,0.9805 
22,Jason Webber,South Africa,240,0.9812 
22,#741531,Madagascar,240,0.9792 
22,Andrew Biglowe,United Kingdom,240,0.9792 
22,Josh vaughan,United States of America,240,0.9792 
22,Patrick Camarador,United States of America,232,0.9851 
22,#964715,South Africa,230,0.9799 
22,Drew DePriest,United States of America,220,0.9869 
22,Rick Williams,Australia,220,0.9795 
22,#484017,Poland,220,0.9795 
22,#722788,Puerto Rico,178,0.9792 
22,#987216,Germany,62,0.9804 
22,#833755,United States of America,50,0.9792 
22,Juan Pablo Brea,Argentina,50,0.9792 
22,#261141,United Kingdom,42,0.9863 
23,Andrew Ngai,Australia,"1,520",0.9792 
23,Brittany Deaton,United States of America,"1,168",0.9792 
23,Diarmuid Early,Ireland,"1,097",0.9792 
24,Princess Camille Ong,Philippines,"7,600",0.9590 
24,Pakkapong Sricharoen,Thailand,"7,600",0.9588 
24,Steve Schulz,Australia,"7,150",0.9583 
24,Nick Boberg,New Zealand,"6,700",0.9590 
24,Prithviraj Mavani,India,"6,300",0.9583 
24,Pichaya Pan-anukooln,Thailand,"6,100",0.9583 
24,Danny Whittaker,Singapore,"6,000",0.9598 
24,John Lim,Australia,"5,925",0.9599 
24,Emilie Williams,Canada,"5,800",0.9590 
24,Anup Agarwal,India,"5,600",0.9588 
24,Bo Rydobon,Thailand,"5,600",0.9583 
24,Cheong Ng,New Zealand,"5,600",0.9583 
24,Julien Lacaze,Réunion,"5,450",0.9583 
24,Edwin Hartono Limbri,Australia,"5,275",0.9583 
24,Will Nord,Australia,"4,900",0.9587 
24,Catherine Xu,Australia,"4,750",0.9584 
24,Dario Mavec,Australia,"4,600",0.9585 
24,Rick Williams,Australia,"4,600",0.9583 
24,Tobias White,Australia,"4,600",0.9583 
24,Cameron Fraser,New Zealand,"4,025",0.9583 
24,Vikram Hattangady,India,"3,950",0.9633 
24,Min Chen,Australia,"3,950",0.9583 
24,#827458,Kuwait,"3,900",0.9584 
24,#310336,Indonesia,"3,800",0.9595 
24,#994800,Netherlands,"3,725",0.9592 
24,Samir Asadov,Ukraine,"3,725",0.9583 
24,Stevenson Yu,Philippines,"3,700",0.9594 
24,#375064,Australia,"3,400",0.9595 
24,Hussain Ali Nasser,Australia,"3,325",0.9584 
24,#661994,Australia,"3,100",0.9701 
24,Phichitphol Bunyakanok,Thailand,"3,100",0.9622 
24,Mark Pilkington,Australia,"3,050",0.9587 
24,#298321,Australia,"2,975",0.9583 
24,#200670,Singapore,"2,950",0.9583 
24,#434548,Australia,"2,750",0.9716 
24,Timothy Shue,New Zealand,"2,525",0.9601 
24,#219557,Australia,"2,350",0.9588 
24,Dhara Shah,India,"2,200",0.9583 
24,Ksenia Sobina,United Arab Emirates,"2,000",0.9583 
24,#500449,United States of America,"1,900",0.9583 
24,Eldar Lachinov,Azerbaijan,"1,825",0.9583 
24,Johnson Mathias,India,"1,600",0.9609 
24,Roland Halili,Philippines,"1,600",0.9594 
24,Arnel Dave Jimenez,Thailand,"1,600",0.9583 
24,Chris Saw,Australia,"1,550",0.9598 
24,Darragh Horan,Australia,"1,500",0.9583 
24,#240351,Australia,"1,250",0.9626 
24,#275739,Sweden,"1,250",0.9605 
24,#127455,Vietnam,"1,250",0.9597 
24,Mohammed Fari,Saudi Arabia,"1,075",0.9583 
24,Wei Ying Pang,Singapore,650,0.9583 
25,Brittany Deaton,United States of America,"10,000",0.9678 
25,Nicolas Micot,France,"9,915",0.9675 
25,Peter Scharl,United States of America,"9,115",0.9627 
25,Jason Hutcheson,United States of America,"8,830",0.9595 
25,Lorenzo Foti,Italy,"9,715",0.9626 
25,Adam Carter,Canada,"8,500",0.9597 
25,Katelyn Stienen,United States of America,"8,315",0.9583 
25,Elliott Paterson,United Kingdom,"8,200",0.9596 
25,Jacob Andrews,United States of America,"8,200",0.9583 
25,Kyle Sutton,United States of America,"8,000",0.9603 
25,Johnny Valeriote,United States of America,"8,000",0.9598 
25,Michael Holmes,Canada,"8,000",0.9594 
25,Christophe Belin,France,"7,915",0.9608 
25,Kenneth Wang,United States of America,"7,915",0.9584 
25,Jeremy Freelove,United States of America,"7,850",0.9583 
25,Alfons Oliver Altes,Spain,"7,700",0.9616 
25,Jesi Lipp,United States of America,"7,650",0.9611 
25,Harry Seiders,United States of America,"7,600",0.9590 
25,Ben Pridmore,United Kingdom,"7,565",0.9642 
25,Ben deLeon,United States of America,"7,515",0.9615 
25,Sharon Parker,United States of America,"7,480",0.9583 
25,Harry Watson,United Kingdom,"7,415",0.9583 
25,Lyanne van Dijk,Netherlands,"7,410",0.9598 
25,Alwyn Birkholtz,South Africa,"7,335",0.9656 
25,Shaun McCarthy,United States of America,"7,315",0.9585 
25,Matt Ficarra,United States of America,"7,245",0.9584 
25,James Galbraith,United States of America,"7,220",0.9609 
25,Will Demere,United States of America,"7,215",0.9586 
25,Riley Flischel,United States of America,"7,150",0.9598 
25,Judith Droogsma,Netherlands,"6,785",0.9633 
25,Charles Poulain,France,"6,715",0.9583 
25,James Blackham,United Kingdom,"6,635",0.9592 
25,Martijn Adriaanse,Netherlands,"6,485",0.9586 
25,Matt Melsen,United States of America,"6,435",0.9591 
25,Oliver Lambert,United Kingdom,"6,415",0.9586 
25,Ricardo Domínguez,Mexico,"6,405",0.9584 
25,Sergio Trifiletti,Italy,"6,415",0.9585 
25,Kristain Lindemann,United States of America,"6,400",0.9586 
25,Brandon Moyer,United States of America,"6,400",0.9583 
25,Grigoriy Korkishko,Russian Federation,"6,345",0.9588 
25,Andrew Heybruch,United States of America,"6,250",0.9583 
25,Zsolt Mogyorósi,Hungary,"6,215",0.9586 
25,Jakub Pomykalski,Poland,"6,200",0.9592 
25,Jason Webber,South Africa,"6,200",0.9586 
25,Juan Cifuentes,Chile,"6,200",0.9584 
25,Robert Guiher,United States of America,"6,200",0.9583 
25,Alexey Sviridov,United Kingdom,"6,115",0.9601 
25,J. Parker Garrison,United States of America,"6,115",0.9588 
25,Taylor Robinson,United States of America,"6,115",0.9583 
25,Yiwei Cao,Italy,"6,105",0.9583 
25,Neil Foot,United Kingdom,"6,070",0.9595 
25,Adam Steiner,Austria,"6,060",0.9584 
25,Hayden Waller,Canada,"6,000",0.9583 
25,Jim Pappalardo,United States of America,"5,955",0.9612 
25,Kevin Taylor,United States of America,"5,945",1.0000 
25,Matthew Jeanos,Canada,"5,915",0.9599 
25,Patrick Chatain,Colombia,"5,900",0.9625 
25,Nikolay Georgiev,Bulgaria,"5,900",0.9597 
25,Pieter Pienaar,South Africa,"5,860",0.9600 
25,Henriette Hamer,Netherlands,"5,815",0.9583 
25,Tim Roberts,United Kingdom,"5,800",0.9608 
25,Renier Wessels,South Africa,"5,800",0.9593 
25,Samy Zerrouki,Switzerland,"5,765",0.9613 
25,Tianyu William Xiao,Switzerland,"5,765",0.9606 
25,Stephanie A,United States of America,"5,765",0.9583 
25,Pierre Sertin,France,"5,715",0.9606 
25,Chris Wilson,United Kingdom,"5,755",0.9583 
25,Jaq Kennedy,United Kingdom,"5,715",0.9583 
25,Anders Richter Lindén,Denmark,"5,680",0.9610 
25,Tom Renker,Germany,"5,665",0.9600 
25,Curtis Landry,United States of America,"5,615",0.9583 
25,Emad Oughourli,United States of America,"5,600",0.9641 
25,Matt O'Brien,United States of America,"5,565",0.9583 
25,Dan Seiders,United States of America,"5,560",0.9597 
25,Yun-Fei-Yang Liu,United States of America,"5,550",0.9587 
25,#742718,United Kingdom,"5,545",0.9592 
25,Graydon Moore,Canada,"5,500",0.9601 
25,Stig Hedström-Cornéer,Sweden,"5,500",0.9583 
25,#345244,Spain,"5,500",0.9583 
25,Jacob De La Cruz,United States of America,"5,490",0.9621 
25,Erick Meszaros-Jones,United States of America,"5,480",0.9590 
25,Julie Bowden,United Kingdom,"5,450",0.9583 
25,Chris Pipka,Canada,"5,410",0.9583 
25,Mike Kern,United States of America,"5,350",0.9583 
25,Robert Barnes,United Kingdom,"5,305",0.9583 
25,Tom Vincent,United Kingdom,"5,265",0.9590 
25,Fahad Haneefa,United Kingdom,"5,160",0.9602 
25,Eva Jansky-Tatham,Germany,"5,100",0.9583 
25,Timothy Bralick,United States of America,"5,060",0.9610 
25,#876855,United States of America,"5,040",0.9583 
25,Cecelia Rieb,United States of America,"5,015",0.9596 
25,#725582,South Africa,"5,015",0.9583 
25,Ben Carr,United States of America,"5,000",0.9583 
25,Jakub Hluzow,Poland,"4,965",0.9583 
25,Gonçalo Antunes,Portugal,"4,925",0.9600 
25,Sickboy Nico,Switzerland,"4,915",0.9591 
25,#535704,United States of America,"4,900",0.9598 
25,#440752,United Kingdom,"4,865",0.9602 
25,Branden Lewis,Canada,"4,865",0.9588 
25,Franco Bosman,South Africa,"4,850",0.9585 
25,Jeroen Adriaanse,Netherlands,"4,815",0.9584 
25,Hesham Fouad,Egypt,"4,810",0.9586 
25,#459611,Poland,"4,785",0.9583 
25,Arnold Miron,United Kingdom,"4,700",0.9591 
25,Armando Godina Carrasco,United Kingdom,"4,625",0.9601 
25,#429676,France,"4,615",0.9586 
25,#767270,France,"4,615",0.9585 
25,Diana Constantinescu,Canada,"4,615",0.9583 
25,Bryan Wilhaucks,United States of America,"4,610",0.9583 
25,Jack Franken,United States of America,"4,600",0.9672 
25,#763459,United Kingdom,"4,600",0.9583 
25,Katie May,United States of America,"4,565",0.9583 
25,Ryan Bains,United Kingdom,"4,545",0.9759 
25,#877539,United States of America,"4,510",0.9650 
25,Klinsmann Langhanz,Brazil,"4,505",0.9583 
25,#495617,Italy,"4,400",0.9602 
25,Robert Buemmer,Australia,"4,310",0.9583 
25,Robert Webb,United States of America,"4,305",0.9618 
25,Juan Pedro León Pinochet,Chile,"4,200",0.9607 
25,Ian Naden,United Kingdom,"4,200",0.9602 
25,Denys Timankov,Germany,"4,200",0.9596 
25,Franz Brunner,Germany,"4,175",0.9584 
25,#978362,Switzerland,"4,165",0.9583 
25,Gregory Thompson,United States of America,"4,150",0.9583 
25,Luca Franceschini,Germany,"4,145",0.9663 
25,Michael Berman,United States of America,"4,100",0.9586 
25,Alvaro Ivan Rojas De la Torre,Bolivia,"4,080",0.9586 
25,Nick Tone,United States of America,"4,065",0.9583 
25,#741640,United States of America,"4,050",0.9583 
25,Ariadna Berger,Argentina,"4,030",0.9583 
25,Nick McCartney,United States of America,"4,030",0.9583 
25,John House,United Kingdom,"3,965",0.9583 
25,#216997,United States of America,"3,945",0.9585 
25,#458852,United States of America,"3,915",0.9583 
25,Benjamin Weber,Austria,"3,900",0.9996 
25,Ben Rotblatt,United States of America,"3,900",0.9613 
25,#649994,United States of America,"3,800",0.9594 
25,#885963,United States of America,"3,750",0.9585 
25,Xuan Nguyen,France,"3,800",0.9583 
25,David Rosel,United Kingdom,"3,750",0.9585 
25,Rob Wheatley,United Kingdom,"3,750",0.9583 
25,Steyn Wolmarans,South Africa,"3,745",0.9622 
25,Barbara Mauric,France,"3,730",0.9594 
25,Jack Parsons,United Kingdom,"3,715",0.9594 
25,Gage Simpson,United Kingdom,"3,705",0.9610 
25,#535887,France,"3,700",0.9612 
25,#646435,France,"3,700",0.9584 
25,#798692,France,"3,655",0.9602 
25,Robert Valentine,United States of America,"3,650",0.9590 
25,#965852,United States of America,"3,620",0.9588 
25,#711724,United States of America,"3,585",0.9598 
25,Martin Stafford,United Kingdom,"3,580",0.9592 
25,#892610,United States of America,"3,500",0.9591 
25,Antonio Malacrino,United Kingdom,"3,450",0.9603 
25,#488330,United States of America,"3,360",0.9583 
25,#351201,United States of America,"3,320",0.9583 
25,Valy Greavu,Romania,"3,300",0.9583 
25,Ashleigh Roberts,United States of America,"3,300",0.9583 
25,#551067,United States of America,"3,300",0.9583 
25,Sergio Travieso,Spain,"3,265",0.9609 
25,#884533,Canada,"3,245",0.9613 
25,#676425,United States of America,"3,235",0.9608 
25,Christian Brudy,Germany,"3,215",0.9585 
25,#491677,Finland,"3,215",0.9583 
25,Kelly Jones,South Africa,"3,180",0.9601 
25,Aaron Young,United States of America,"3,045",0.9583 
25,#977356,United States of America,"3,040",0.9584 
25,Sergei Mochtchenkov,Ukraine,"3,000",0.9592 
25,Kai Hartley,United States of America,"3,000",0.9585 
25,#328029,United Kingdom,"3,000",0.9583 
25,Martin Schaaphok,Netherlands,"2,960",0.9583 
25,#116775,United States of America,"2,950",0.9604 
25,Brian Csipkes,United States of America,"2,950",0.9583 
25,Mara Osio,Italy,"2,915",0.9614 
25,Roland Hartz,France,"2,915",0.9591 
25,John Vergara,Colombia,"2,915",0.9587 
25,Petr Keblusek,Czech Republic,"2,915",0.9584 
25,#555744,France,"2,910",0.9588 
25,John Townsend,United States of America,"2,900",0.9591 
25,Michael Hermann,Germany,"2,885",0.9593 
25,David Nordstrom,United States of America,"2,885",0.9585 
25,Andy Chen,United States of America,"2,885",0.9584 
25,Gabriel Sotero,Brazil,"2,850",0.9606 
25,Eric Langlois,Canada,"2,850",0.9586 
25,#287273,Israel,"2,850",0.9584 
25,Jacob Labkovski,United States of America,"2,815",0.9586 
25,#268472,United States of America,"2,755",0.9583 
25,Tanguy Prodault,France,"2,750",0.9589 
25,Arturo Polichuk,Mexico,"2,720",0.9588 
25,#120144,Germany,"2,695",0.9585 
25,Jérémie Verdonck,France,"2,690",0.9604 
25,#779988,South Africa,"2,645",0.9592 
25,#703082,United Kingdom,"2,610",0.9583 
25,Alex Schwartz,United States of America,"2,590",0.9584 
25,#858398,United States of America,"2,585",0.9583 
25,Josep Amela Milian,Spain,"2,550",0.9673 
25,Vladimir Smiljanic,Canada,"2,545",0.9586 
25,#822292,United States of America,"2,535",0.9584 
25,#366915,United States of America,"2,535",0.9583 
25,Amber Johnson,United States of America,"2,520",0.9583 
25,#981987,Latvia,"2,500",0.9584 
25,Michael Thanasides,United States of America,"2,480",0.9583 
25,#907027,United Kingdom,"2,450",0.9653 
25,Edmundo Heiras,Canada,"2,450",0.9583 
25,John Embree,United States of America,"2,435",0.9598 
25,#201808,United States of America,"2,435",0.9586 
25,#101174,France,"2,390",0.9583 
25,#774405,United States of America,"2,350",0.9599 
25,#788554,South Africa,"2,350",0.9586 
25,#880634,United States of America,"2,265",0.9586 
25,#623162,France,"2,265",0.9591 
25,Thomas M Dickinson,United States of America,"2,250",0.9588 
25,#474720,United States of America,"2,150",0.9605 
25,#464522,United States of America,"2,150",0.9597 
25,#684406,Czech Republic,"2,100",0.9599 
25,Emīls Žubulis,Latvia,"2,050",0.9630 
25,Benjamin Bratton,United States of America,"2,050",0.9588 
25,#845054,Canada,"2,025",0.9583 
25,#543007,Denmark,"2,000",0.9583 
25,#638097,United Kingdom,"2,000",0.9583 
25,Jorge Ivan Ayala Rojas,Colombia,"1,965",0.9585 
25,#862053,Russian Federation,"1,950",0.9590 
25,Laura Kathleen Lewis,United States of America,"1,915",0.9596 
25,Charles Moon,United States of America,"1,900",0.9595 
25,Thomas Marcelo,Brazil,"1,900",0.9583 
25,#600099,United States of America,"1,880",0.9583 
25,#124900,United Kingdom,"1,820",0.9583 
25,Jörg Profanter,Austria,"1,820",0.9583 
25,#216076,Austria,"1,750",0.9604 
25,Mercedes Kristal,United States of America,"1,710",0.9583 
25,#125725,United States of America,"1,700",0.9647 
25,#479714,United States of America,"1,700",0.9589 
25,Blake Owens,United States of America,"1,700",0.9583 
25,Valerio Villani,Italy,"1,685",0.9583 
25,#989460,Slovenia,"1,670",0.9598 
25,#750323,United States of America,"1,650",0.9583 
25,#251879,Spain,"1,645",0.9583 
25,#189704,Ireland,"1,645",0.9583 
25,Michele Matthews,United States of America,"1,615",0.9592 
25,#786442,United States of America,"1,600",0.9584 
25,#310869,France,"1,545",0.9583 
25,#539554,United Kingdom,"1,500",0.9603 
25,#847251,United States of America,"1,500",0.9583 
25,Norman Sheppard,United States of America,"1,430",0.9598 
25,#886983,Norway,"1,405",0.9615 
25,#871587,United States of America,"1,400",0.9583 
25,Fraser Buchanan,Canada,"1,300",0.9584 
25,#635553,United States of America,"1,300",0.9583 
25,#476290,Chile,"1,300",0.9583 
25,#715419,Sweden,"1,275",0.9589 
25,#129958,United Kingdom,"1,250",0.9615 
25,Daniel deLeon,United States of America,"1,220",0.9586 
25,Drew DePriest,United States of America,"1,050",0.9737 
25,#298022,United Kingdom,950,0.9586 
25,Eylem Can Cetintas,Austria,900,0.9734 
25,#912854,Canada,850,0.9583 
25,Patrick Camarador,United States of America,750,0.9599 
25,James Humpish,United Kingdom,700,0.9583 
25,#987216,Germany,690,0.9583 
25,#386642,Nigeria,650,0.9590 
25,#199823,United Kingdom,650,0.9583 
25,Simonas Sakalauskas,Lithuania,450,0.9591 
25,Paul Delvecchio,United States of America,450,0.9583 
25,Tanishq Bomman,United States of America,385,0.9583 
25,#676760,France,350,0.9811 
25,Patricia Belen Patiño,Argentina,350,0.9583 
25,Paulo Bezerra,Brazil,350,0.9583 
25,#679296,United States of America,300,0.9584 
25,#589772,Canada,300,0.9583 
25,#454364,United States of America,300,0.9583 
25,#722788,Puerto Rico,85,0.9583 
26,Andrew Ngai,Australia,"1,250",0.9792 
26,Pierre Sertin,France,420,0.9792 
26,Dario Mavec,Australia,390,0.9792 
26,Jaq Kennedy,United Kingdom,270,0.9792 
26,Jānis Reinis Beikmanis,N/A,442,0.9792 
26,Emilie Williams,Canada,470,0.9792 
26,James Blackham,United Kingdom,102,0.9792 
26,Sergio Trifiletti,Italy,420,0.9792 
26,Chris Wilson,United Kingdom,243,0.9792 
26,Bo Rydobon,Thailand,443,0.9792 
26,Will Nord,Australia,420,0.9792 
26,Timothy Shue,New Zealand,591,0.9792 
26,Neil Foot,United Kingdom,442,0.9792 
26,Dan Mayoh,Australia,481,0.9792 
26,Alfons Oliver Altes,Spain,470,0.9792 
26,Lyanne Van Dijk,Netherlands,194,0.9792 
26,Pichaya Pan-anukooln,Thailand,432,0.9792 
26,Elliott Paterson,United Kingdom,916,0.9792 
26,Julien Lacaze,Réunion,254,0.9792 
26,Pakkapong Sricharoen,Thailand,652,0.9792 
26,Pieter Pienaar,South Africa,481,0.9792 
26,Jakub Pomykalski,Poland,497,0.9792 
26,Lorenzo Foti,Italy,668,0.9792 
26,Harry Watson,United Kingdom,420,0.9792 
26,Nick Boberg,New Zealand,503,0.9792 
26,Stevenson Yu,Philippines,492,0.9792 
26,Alwyn Birkholtz,South Africa,270,0.9792 
26,Henriette Hamer,Netherlands,110,0.9792 
26,Anup Agarwal,India,664,0.9792 
26,Harry Gross,United Kingdom,676,0.9792 
26,Adam Reichenbach,Hungary,431,0.9792 
26,Alexey Sviridov,United Kingdom,431,0.9792 
26,Danny Whittaker,Singapore,470,0.9792 
26,Ben Gutscher,China,482,0.9792 
26,Zsolt Mogyorósi,Hungary,470,0.9792 
26,Prithviraj Mavani,India,482,0.9792 
26,Edwin Hartono Limbri,Australia,481,0.9792 
26,Judith Droogsma,Netherlands,220,0.9792 
26,Steve Schulz,Australia,571,0.9792 
26,Catherine Xu,Australia,493,0.9792 
26,Cheong Ng,New Zealand,371,0.9792 
26,Min Chen,Australia,916,0.9792 
26,Oliver Lambert,United Kingdom,414,0.9792 
26,John Lim,Australia,420,0.9792 
26,Ben Pridmore,United Kingdom,420,0.9792 
26,Michael Clarke,New Zealand,704,0.9792 
27,Belin Christophe,N/A,209,0.9792 
27,Jesi Lipp,United States of America,410,0.9792 
27,Emad Oughourli,United States of America,550,0.9792 
27,Graydon Moore,Canada,250,0.9792 
27,Chris Pipka,Canada,244,0.9792 
